"Year";"Sex";"Age";"County";"PopJan1";"PopMidYear"
1993;"Nõ";5;"Jász-Nagykun-Szolnok megye";12926;12915
1993;"Nõ";5;"Bács-Kiskun megye";16479;16452
1993;"Nõ";5;"Békés megye";11713;11664,5
1993;"Nõ";5;"Csongrád megye";12067;12083,5
1993;"Nõ";10;"Budapest";60319;58059
1993;"Nõ";10;"Pest megye";33330;32559
1993;"Nõ";10;"Fejér megye";15767;15320
1993;"Nõ";10;"Komárom-Esztergom megye";11105;10793
1993;"Nõ";10;"Veszprém megye";14243;13838
1993;"Nõ";10;"Gyõr-Moson-Sopron megye";15551;15100,5
1993;"Nõ";10;"Vas megye";9695;9454
1993;"Nõ";10;"Zala megye";10639;10422
1993;"Nõ";10;"Baranya megye";14176;13860
1993;"Nõ";10;"Somogy megye";11584;11248
1993;"Nõ";10;"Tolna megye";8790;8602
1993;"Nõ";10;"Borsod-Abaúj-Zemplén megye";27561;26936
1993;"Nõ";10;"Heves megye";11373;11081
1993;"Nõ";10;"Nógrád megye";7441;7254,5
1993;"Nõ";10;"Hajdú-Bihar megye";20174;19636
1993;"Nõ";10;"Szabolcs-Szatmár-Bereg megye";22364;21982,5
1993;"Nõ";10;"Jász-Nagykun-Szolnok megye";15289;14934,5
1993;"Nõ";10;"Bács-Kiskun megye";18613;18231
1993;"Nõ";10;"Békés megye";13462;13123
1993;"Nõ";10;"Csongrád megye";14394;13968,5
1993;"Nõ";15;"Budapest";83244;84421
1993;"Nõ";15;"Pest megye";40608;40992
1993;"Nõ";15;"Fejér megye";17823;17980,5
1993;"Nõ";15;"Komárom-Esztergom megye";13063;13162,5
1993;"Nõ";15;"Veszprém megye";15683;15729
1993;"Nõ";15;"Gyõr-Moson-Sopron megye";18582;18755,5
1993;"Nõ";15;"Vas megye";10797;10813
1993;"Nõ";15;"Zala megye";11843;11937,5
1993;"Nõ";15;"Baranya megye";17329;17455
1993;"Nõ";15;"Somogy megye";13311;13340
1993;"Nõ";15;"Tolna megye";9922;9930
1993;"Nõ";15;"Borsod-Abaúj-Zemplén megye";30313;30390
1993;"Nõ";15;"Heves megye";12925;13063,5
1993;"Nõ";15;"Nógrád megye";8388;8415
1993;"Nõ";15;"Hajdú-Bihar megye";23955;24065
1993;"Nõ";15;"Szabolcs-Szatmár-Bereg megye";24135;24008,5
1993;"Nõ";15;"Jász-Nagykun-Szolnok megye";16982;17059,5
1993;"Nõ";15;"Bács-Kiskun megye";21665;21605
1993;"Nõ";15;"Békés megye";15834;15807
1993;"Nõ";15;"Csongrád megye";18482;18640,5
1993;"Nõ";20;"Budapest";75476;75253
1993;"Nõ";20;"Pest megye";33033;33304
1993;"Nõ";20;"Fejér megye";14361;14460
1993;"Nõ";20;"Komárom-Esztergom megye";10209;10270,5
1993;"Nõ";20;"Veszprém megye";12587;12680
1993;"Nõ";20;"Gyõr-Moson-Sopron megye";14503;14683,5
1993;"Nõ";20;"Vas megye";9424;9433,5
1993;"Nõ";20;"Zala megye";9371;9448,5
1993;"Nõ";20;"Baranya megye";14909;14979,5
1993;"Nõ";20;"Somogy megye";10901;10945
1993;"Nõ";20;"Tolna megye";7837;7890
1993;"Nõ";20;"Borsod-Abaúj-Zemplén megye";23900;23955
1993;"Nõ";20;"Heves megye";10460;10505
1993;"Nõ";20;"Nógrád megye";6613;6639,5
1993;"Nõ";20;"Hajdú-Bihar megye";20488;20460,5
1993;"Nõ";20;"Szabolcs-Szatmár-Bereg megye";19094;19221
1993;"Nõ";20;"Jász-Nagykun-Szolnok megye";12766;12894,5
1993;"Nõ";20;"Bács-Kiskun megye";17363;17558
1993;"Nõ";20;"Békés megye";12245;12222
1993;"Nõ";20;"Csongrád megye";16324;16273,5
1993;"Nõ";25;"Budapest";64503;66525
1993;"Nõ";25;"Pest megye";28313;29202,5
1993;"Nõ";25;"Fejér megye";12688;12898,5
1993;"Nõ";25;"Komárom-Esztergom megye";9647;9747,5
1993;"Nõ";25;"Veszprém megye";11407;11523,5
1993;"Nõ";25;"Gyõr-Moson-Sopron megye";12148;12402,5
1993;"Nõ";25;"Vas megye";7869;8086
1993;"Nõ";25;"Zala megye";8681;8738,5
1993;"Nõ";25;"Baranya megye";13142;13295,5
1993;"Nõ";25;"Somogy megye";9656;9802
1993;"Nõ";25;"Tolna megye";7374;7456,5
1993;"Nõ";25;"Borsod-Abaúj-Zemplén megye";21921;21971,5
1993;"Nõ";25;"Heves megye";9070;9166,5
1993;"Nõ";25;"Nógrád megye";6407;6397,5
1993;"Nõ";25;"Hajdú-Bihar megye";17464;17814
1993;"Nõ";25;"Szabolcs-Szatmár-Bereg megye";17042;17201,5
1993;"Nõ";25;"Jász-Nagykun-Szolnok megye";11762;11848
1993;"Nõ";25;"Bács-Kiskun megye";15756;15914,5
1993;"Nõ";25;"Békés megye";11127;11291,5
1993;"Nõ";25;"Csongrád megye";13044;13498
1993;"Nõ";30;"Budapest";57524;57171
1993;"Nõ";30;"Pest megye";29599;29311
1993;"Nõ";30;"Fejér megye";13987;13687,5
1993;"Nõ";30;"Komárom-Esztergom megye";10172;10028
1993;"Nõ";30;"Veszprém megye";12521;12307
1993;"Nõ";30;"Gyõr-Moson-Sopron megye";13205;12915
1993;"Nõ";30;"Vas megye";8762;8510,5
1993;"Nõ";30;"Zala megye";10067;9850
1993;"Nõ";30;"Baranya megye";13943;13697,5
1993;"Nõ";30;"Somogy megye";10928;10680,5
1993;"Nõ";30;"Tolna megye";8086;7907,5
1993;"Nõ";30;"Borsod-Abaúj-Zemplén megye";24577;24126,5
1993;"Nõ";30;"Heves megye";10321;10084
1993;"Nõ";30;"Nógrád megye";7170;7057
1993;"Nõ";30;"Hajdú-Bihar megye";18272;17882
1993;"Nõ";30;"Szabolcs-Szatmár-Bereg megye";19218;18779,5
1993;"Nõ";30;"Jász-Nagykun-Szolnok megye";12908;12618,5
1993;"Nõ";30;"Bács-Kiskun megye";17381;17035,5
1993;"Nõ";30;"Békés megye";12206;11940
1993;"Nõ";30;"Csongrád megye";13371;13052,5
1993;"Nõ";35;"Budapest";84503;80455
1993;"Nõ";35;"Pest megye";39442;38625
1993;"Nõ";35;"Fejér megye";18221;17962,5
1993;"Nõ";35;"Komárom-Esztergom megye";13309;13054
1993;"Nõ";35;"Veszprém megye";15984;15781
1993;"Nõ";35;"Gyõr-Moson-Sopron megye";17892;17574,5
1993;"Nõ";35;"Vas megye";11308;11176
1993;"Nõ";35;"Zala megye";12909;12722
1993;"Nõ";35;"Baranya megye";17669;17495,5
1993;"Nõ";35;"Somogy megye";14282;14037,5
1993;"Nõ";35;"Tolna megye";10731;10591,5
1993;"Nõ";35;"Borsod-Abaúj-Zemplén megye";30095;29688,5
1993;"Nõ";35;"Heves megye";13657;13437
1993;"Nõ";35;"Nógrád megye";9070;8858
1993;"Nõ";35;"Hajdú-Bihar megye";22548;22410
1993;"Nõ";35;"Szabolcs-Szatmár-Bereg megye";23185;23061,5
1993;"Nõ";35;"Jász-Nagykun-Szolnok megye";17238;16970
1993;"Nõ";35;"Bács-Kiskun megye";21982;21811,5
1993;"Nõ";35;"Békés megye";16546;16255
1993;"Nõ";35;"Csongrád megye";17926;17602,5
1993;"Nõ";40;"Budapest";81222;82515,5
1993;"Nõ";40;"Pest megye";38464;38957,5
1993;"Nõ";40;"Fejér megye";15976;16174,5
1993;"Nõ";40;"Komárom-Esztergom megye";12075;12172,5
1993;"Nõ";40;"Veszprém megye";13949;14166,5
1993;"Nõ";40;"Gyõr-Moson-Sopron megye";16437;16597
1993;"Nõ";40;"Vas megye";10430;10503,5
1993;"Nõ";40;"Zala megye";11248;11417,5
1993;"Nõ";40;"Baranya megye";15579;15676,5
1993;"Nõ";40;"Somogy megye";13302;13339
1993;"Nõ";40;"Tolna megye";9643;9729,5
1993;"Nõ";40;"Borsod-Abaúj-Zemplén megye";27008;27322,5
1993;"Nõ";40;"Heves megye";12516;12657,5
1993;"Nõ";40;"Nógrád megye";8114;8266
1993;"Nõ";40;"Hajdú-Bihar megye";20225;20344,5
1993;"Nõ";40;"Szabolcs-Szatmár-Bereg megye";20780;20826
1993;"Nõ";40;"Jász-Nagykun-Szolnok megye";15417;15590
1993;"Nõ";40;"Bács-Kiskun megye";19725;19906
1993;"Nõ";40;"Békés megye";15189;15264
1993;"Nõ";40;"Csongrád megye";16759;16883
1993;"Nõ";45;"Budapest";79591;79891
1993;"Nõ";45;"Pest megye";32709;33362,5
1993;"Nõ";45;"Fejér megye";12936;13161,5
1993;"Nõ";45;"Komárom-Esztergom megye";9999;10170,5
1993;"Nõ";45;"Veszprém megye";11592;11754,5
1993;"Nõ";45;"Gyõr-Moson-Sopron megye";13768;14055,5
1993;"Nõ";45;"Vas megye";8647;8830,5
1993;"Nõ";45;"Zala megye";9217;9405
1993;"Nõ";45;"Baranya megye";13150;13391
1993;"Nõ";45;"Somogy megye";10650;10960,5
1993;"Nõ";45;"Tolna megye";7909;8090,5
1993;"Nõ";45;"Borsod-Abaúj-Zemplén megye";23093;23211
1993;"Nõ";45;"Heves megye";10906;10953,5
1993;"Nõ";45;"Nógrád megye";7531;7456
1993;"Nõ";45;"Hajdú-Bihar megye";16800;16988,5
1993;"Nõ";45;"Szabolcs-Szatmár-Bereg megye";15688;16181,5
1993;"Nõ";45;"Jász-Nagykun-Szolnok megye";13018;13101,5
1993;"Nõ";45;"Bács-Kiskun megye";17741;17855,5
1993;"Nõ";45;"Békés megye";12823;12965,5
1993;"Nõ";45;"Csongrád megye";15133;15245
1993;"Nõ";50;"Budapest";66679;67963,5
1993;"Nõ";50;"Pest megye";30377;30673
1993;"Nõ";50;"Fejér megye";13174;13157,5
1993;"Nõ";50;"Komárom-Esztergom megye";10382;10394
1993;"Nõ";50;"Veszprém megye";11921;11809
1993;"Nõ";50;"Gyõr-Moson-Sopron megye";12916;12960,5
1993;"Nõ";50;"Vas megye";8438;8466,5
1993;"Nõ";50;"Zala megye";9510;9381
1993;"Nõ";50;"Baranya megye";13455;13415,5
1993;"Nõ";50;"Somogy megye";11050;10954,5
1993;"Nõ";50;"Tolna megye";7925;7838,5
1993;"Nõ";50;"Borsod-Abaúj-Zemplén megye";24286;24077,5
1993;"Nõ";50;"Heves megye";11083;11064
1993;"Nõ";50;"Nógrád megye";7615;7613
1993;"Nõ";50;"Hajdú-Bihar megye";16103;16187
1993;"Nõ";50;"Szabolcs-Szatmár-Bereg megye";15583;15359,5
1993;"Nõ";50;"Jász-Nagykun-Szolnok megye";13674;13592,5
1993;"Nõ";50;"Bács-Kiskun megye";17202;17100
1993;"Nõ";50;"Békés megye";13171;13116,5
1993;"Nõ";50;"Csongrád megye";13866;13967
1993;"Nõ";55;"Budapest";58759;58283,5
1993;"Nõ";55;"Pest megye";27917;27969,5
1993;"Nõ";55;"Fejér megye";13013;12947,5
1993;"Nõ";55;"Komárom-Esztergom megye";9569;9507,5
1993;"Nõ";55;"Veszprém megye";11152;11184
1993;"Nõ";55;"Gyõr-Moson-Sopron megye";12230;12232
1993;"Nõ";55;"Vas megye";7775;7706,5
1993;"Nõ";55;"Zala megye";9260;9269,5
1993;"Nõ";55;"Baranya megye";13137;13030
1993;"Nõ";55;"Somogy megye";10791;10713,5
1993;"Nõ";55;"Tolna megye";7624;7574,5
1993;"Nõ";55;"Borsod-Abaúj-Zemplén megye";24150;24092
1993;"Nõ";55;"Heves megye";10780;10741,5
1993;"Nõ";55;"Nógrád megye";7400;7410,5
1993;"Nõ";55;"Hajdú-Bihar megye";15728;15648,5
1993;"Nõ";55;"Szabolcs-Szatmár-Bereg megye";16231;16182
1993;"Nõ";55;"Jász-Nagykun-Szolnok megye";13370;13283,5
1993;"Nõ";55;"Bács-Kiskun megye";16825;16846
1993;"Nõ";55;"Békés megye";12756;12709,5
1993;"Nõ";55;"Csongrád megye";12774;12795,5
1993;"Nõ";60;"Budapest";63894;62749
1993;"Nõ";60;"Pest megye";27718;27633,5
1993;"Nõ";60;"Fejér megye";12288;12337
1993;"Nõ";60;"Komárom-Esztergom megye";9160;9183,5
1993;"Nõ";60;"Veszprém megye";11031;11049
1993;"Nõ";60;"Gyõr-Moson-Sopron megye";12806;12695
1993;"Nõ";60;"Vas megye";8518;8451
1993;"Nõ";60;"Zala megye";10044;9949
1993;"Nõ";60;"Baranya megye";13200;13050
1993;"Nõ";60;"Somogy megye";11184;11132,5
1993;"Nõ";60;"Tolna megye";7955;7880
1993;"Nõ";60;"Borsod-Abaúj-Zemplén megye";23108;23020,5
1993;"Nõ";60;"Heves megye";11077;11108
1993;"Nõ";60;"Nógrád megye";7372;7337
1993;"Nõ";60;"Hajdú-Bihar megye";15744;15622
1993;"Nõ";60;"Szabolcs-Szatmár-Bereg megye";16456;16308
1993;"Nõ";60;"Jász-Nagykun-Szolnok megye";12999;13028,5
1993;"Nõ";60;"Bács-Kiskun megye";16861;16694
1993;"Nõ";60;"Békés megye";12692;12647,5
1993;"Nõ";60;"Csongrád megye";13114;12949,5
1993;"Nõ";65;"Budapest";64534;64013,5
1993;"Nõ";65;"Pest megye";25507;25535
1993;"Nõ";65;"Fejér megye";10504;10566,5
1993;"Nõ";65;"Komárom-Esztergom megye";8232;8188
1993;"Nõ";65;"Veszprém megye";9995;10030,5
1993;"Nõ";65;"Gyõr-Moson-Sopron megye";11857;11860
1993;"Nõ";65;"Vas megye";8207;8149
1993;"Nõ";65;"Zala megye";9361;9277,5
1993;"Nõ";65;"Baranya megye";11945;12003
1993;"Nõ";65;"Somogy megye";10493;10457,5
1993;"Nõ";65;"Tolna megye";7422;7436
1993;"Nõ";65;"Borsod-Abaúj-Zemplén megye";20784;20719
1993;"Nõ";65;"Heves megye";10067;10018
1993;"Nõ";65;"Nógrád megye";6597;6558
1993;"Nõ";65;"Hajdú-Bihar megye";14472;14400,5
1993;"Nõ";65;"Szabolcs-Szatmár-Bereg megye";15435;15356
1993;"Nõ";65;"Jász-Nagykun-Szolnok megye";11924;11919
1993;"Nõ";65;"Bács-Kiskun megye";16264;16212
1993;"Nõ";65;"Békés megye";12488;12445,5
1993;"Nõ";65;"Csongrád megye";13198;13101
1993;"Nõ";70;"Budapest";54891;57012,5
1993;"Nõ";70;"Pest megye";20249;21369
1993;"Nõ";70;"Fejér megye";7752;8270
1993;"Nõ";70;"Komárom-Esztergom megye";6283;6652,5
1993;"Nõ";70;"Veszprém megye";7618;8063,5
1993;"Nõ";70;"Gyõr-Moson-Sopron megye";9360;9868,5
1993;"Nõ";70;"Vas megye";6402;6764,5
1993;"Nõ";70;"Zala megye";7428;7900,5
1993;"Nõ";70;"Baranya megye";9452;9993
1993;"Nõ";70;"Somogy megye";8427;8841
1993;"Nõ";70;"Tolna megye";5957;6297
1993;"Nõ";70;"Borsod-Abaúj-Zemplén megye";16343;17166,5
1993;"Nõ";70;"Heves megye";8519;8946
1993;"Nõ";70;"Nógrád megye";5559;5821,5
1993;"Nõ";70;"Hajdú-Bihar megye";11075;11821
1993;"Nõ";70;"Szabolcs-Szatmár-Bereg megye";11509;12224
1993;"Nõ";70;"Jász-Nagykun-Szolnok megye";9331;9813,5
1993;"Nõ";70;"Bács-Kiskun megye";12745;13551
1993;"Nõ";70;"Békés megye";9976;10514,5
1993;"Nõ";70;"Csongrád megye";9981;10643,5
1993;"Nõ";75;"Budapest";36955;34824
1993;"Nõ";75;"Pest megye";12192;11371
1993;"Nõ";75;"Fejér megye";4453;4141
1993;"Nõ";75;"Komárom-Esztergom megye";3654;3451,5
1993;"Nõ";75;"Veszprém megye";4337;4060
1993;"Nõ";75;"Gyõr-Moson-Sopron megye";5470;5170
1993;"Nõ";75;"Vas megye";3918;3677,5
1993;"Nõ";75;"Zala megye";4394;4060
1993;"Nõ";75;"Baranya megye";4979;4659
1993;"Nõ";75;"Somogy megye";4866;4533,5
1993;"Nõ";75;"Tolna megye";3292;3047,5
1993;"Nõ";75;"Borsod-Abaúj-Zemplén megye";9574;9022,5
1993;"Nõ";75;"Heves megye";5157;4794,5
1993;"Nõ";75;"Nógrád megye";3055;2876
1993;"Nõ";75;"Hajdú-Bihar megye";6574;6076
1993;"Nõ";75;"Szabolcs-Szatmár-Bereg megye";6153;5765,5
1993;"Nõ";75;"Jász-Nagykun-Szolnok megye";5853;5417,5
1993;"Nõ";75;"Bács-Kiskun megye";7576;6994,5
1993;"Nõ";75;"Békés megye";6065;5575
1993;"Nõ";75;"Csongrád megye";6663;6130,5
1993;"Nõ";80;"Budapest";31936;32314,5
1993;"Nõ";80;"Pest megye";10398;10568
1993;"Nõ";80;"Fejér megye";3842;3887
1993;"Nõ";80;"Komárom-Esztergom megye";2824;2878
1993;"Nõ";80;"Veszprém megye";3829;3849
1993;"Nõ";80;"Gyõr-Moson-Sopron megye";4541;4534
1993;"Nõ";80;"Vas megye";3339;3334
1993;"Nõ";80;"Zala megye";3789;3787,5
1993;"Nõ";80;"Baranya megye";4529;4498
1993;"Nõ";80;"Somogy megye";4153;4152
1993;"Nõ";80;"Tolna megye";2899;2939,5
1993;"Nõ";80;"Borsod-Abaúj-Zemplén megye";8003;8069,5
1993;"Nõ";80;"Heves megye";4594;4644,5
1993;"Nõ";80;"Nógrád megye";2759;2764
1993;"Nõ";80;"Hajdú-Bihar megye";5893;5916,5
1993;"Nõ";80;"Szabolcs-Szatmár-Bereg megye";5188;5208
1993;"Nõ";80;"Jász-Nagykun-Szolnok megye";5293;5341,5
1993;"Nõ";80;"Bács-Kiskun megye";6993;7030,5
1993;"Nõ";80;"Békés megye";5507;5578,5
1993;"Nõ";80;"Csongrád megye";6107;6180,5
1993;"Nõ";85;"Budapest";18990;19334,5
1993;"Nõ";85;"Pest megye";5466;5569,5
1993;"Nõ";85;"Fejér megye";2091;2108,5
1993;"Nõ";85;"Komárom-Esztergom megye";1427;1460
1993;"Nõ";85;"Veszprém megye";2060;2120
1993;"Nõ";85;"Gyõr-Moson-Sopron megye";2426;2479
1993;"Nõ";85;"Vas megye";1756;1795
1993;"Nõ";85;"Zala megye";1946;1989
1993;"Nõ";85;"Baranya megye";2300;2357
1993;"Nõ";85;"Somogy megye";2082;2077
1993;"Nõ";85;"Tolna megye";1418;1445
1993;"Nõ";85;"Borsod-Abaúj-Zemplén megye";3968;4060,5
1993;"Nõ";85;"Heves megye";2427;2472,5
1993;"Nõ";85;"Nógrád megye";1445;1455
1993;"Nõ";85;"Hajdú-Bihar megye";3034;3100
1993;"Nõ";85;"Szabolcs-Szatmár-Bereg megye";2606;2633,5
1993;"Nõ";85;"Jász-Nagykun-Szolnok megye";2732;2788
1993;"Nõ";85;"Bács-Kiskun megye";3714;3762
1993;"Nõ";85;"Békés megye";2773;2835
1993;"Nõ";85;"Csongrád megye";3256;3317
1994;"Férfi";0;"Budapest";49475;48902
1994;"Férfi";0;"Pest megye";30242;30415
1994;"Férfi";0;"Fejér megye";13773;13634
1994;"Férfi";0;"Komárom-Esztergom megye";9573;9525,5
1994;"Férfi";0;"Veszprém megye";11862;11769,5
1994;"Férfi";0;"Gyõr-Moson-Sopron megye";12419;12384,5
1994;"Férfi";0;"Vas megye";7743;7704,5
1994;"Férfi";0;"Zala megye";8694;8557
1994;"Férfi";0;"Baranya megye";12442;12306,5
1994;"Férfi";0;"Somogy megye";10163;10180,5
1994;"Férfi";0;"Tolna megye";7710;7678,5
1994;"Férfi";0;"Borsod-Abaúj-Zemplén megye";25409;25389,5
1994;"Férfi";0;"Heves megye";9466;9399,5
1994;"Férfi";0;"Nógrád megye";6639;6621,5
1994;"Férfi";0;"Hajdú-Bihar megye";19020;18922
1994;"Férfi";0;"Szabolcs-Szatmár-Bereg megye";20016;19989
1994;"Férfi";0;"Jász-Nagykun-Szolnok megye";13306;13250
1994;"Férfi";0;"Bács-Kiskun megye";16958;16889,5
1994;"Férfi";0;"Békés megye";11830;11646,5
1994;"Férfi";0;"Csongrád megye";12935;12842
1994;"Férfi";5;"Budapest";49807;49489
1994;"Férfi";5;"Pest megye";30343;30621
1994;"Férfi";5;"Fejér megye";14143;14167,5
1994;"Férfi";5;"Komárom-Esztergom megye";10088;10075
1994;"Férfi";5;"Veszprém megye";12322;12269
1994;"Férfi";5;"Gyõr-Moson-Sopron megye";12952;12891,5
1994;"Férfi";5;"Vas megye";8331;8278
1994;"Férfi";5;"Zala megye";9348;9329,5
1994;"Férfi";5;"Baranya megye";12615;12635
1994;"Férfi";5;"Somogy megye";10190;10167,5
1994;"Férfi";5;"Tolna megye";8114;8025,5
1994;"Férfi";5;"Borsod-Abaúj-Zemplén megye";25880;25924
1994;"Férfi";5;"Heves megye";9740;9731,5
1994;"Férfi";5;"Nógrád megye";6695;6646
1994;"Férfi";5;"Hajdú-Bihar megye";18344;18481,5
1994;"Férfi";5;"Szabolcs-Szatmár-Bereg megye";21044;21002
1994;"Férfi";5;"Jász-Nagykun-Szolnok megye";13474;13486,5
1994;"Férfi";5;"Bács-Kiskun megye";16788;16913
1994;"Férfi";5;"Békés megye";12294;12350
1994;"Férfi";5;"Csongrád megye";12529;12603
1994;"Férfi";10;"Budapest";58240;56299,5
1994;"Férfi";10;"Pest megye";33462;32765,5
1994;"Férfi";10;"Fejér megye";15657;15204,5
1994;"Férfi";10;"Komárom-Esztergom megye";10876;10594
1994;"Férfi";10;"Veszprém megye";14202;13877,5
1994;"Férfi";10;"Gyõr-Moson-Sopron megye";15334;14905,5
1994;"Férfi";10;"Vas megye";9445;9231,5
1994;"Férfi";10;"Zala megye";10555;10281,5
1994;"Férfi";10;"Baranya megye";13889;13557
1994;"Férfi";10;"Somogy megye";11559;11280
1994;"Férfi";10;"Tolna megye";8908;8756
1994;"Férfi";10;"Borsod-Abaúj-Zemplén megye";27608;27120,5
1994;"Férfi";10;"Heves megye";11067;10847,5
1994;"Férfi";10;"Nógrád megye";7465;7287,5
1994;"Férfi";10;"Hajdú-Bihar megye";20119;19672
1994;"Férfi";10;"Szabolcs-Szatmár-Bereg megye";22603;22255
1994;"Férfi";10;"Jász-Nagykun-Szolnok megye";15173;14783
1994;"Férfi";10;"Bács-Kiskun megye";18434;17917
1994;"Férfi";10;"Békés megye";13650;13319,5
1994;"Férfi";10;"Csongrád megye";14043;13631,5
1994;"Férfi";15;"Budapest";86496;84716,5
1994;"Férfi";15;"Pest megye";43925;43318,5
1994;"Férfi";15;"Fejér megye";19797;19628
1994;"Férfi";15;"Komárom-Esztergom megye";14090;13845,5
1994;"Férfi";15;"Veszprém megye";16894;16963
1994;"Férfi";15;"Gyõr-Moson-Sopron megye";20293;19597,5
1994;"Férfi";15;"Vas megye";11741;11383
1994;"Férfi";15;"Zala megye";12865;12837
1994;"Férfi";15;"Baranya megye";18182;17845,5
1994;"Férfi";15;"Somogy megye";14298;14110,5
1994;"Férfi";15;"Tolna megye";10719;10560,5
1994;"Férfi";15;"Borsod-Abaúj-Zemplén megye";32143;31841
1994;"Férfi";15;"Heves megye";13900;13583,5
1994;"Férfi";15;"Nógrád megye";9077;9080
1994;"Férfi";15;"Hajdú-Bihar megye";25034;24530,5
1994;"Férfi";15;"Szabolcs-Szatmár-Bereg megye";25222;25163
1994;"Férfi";15;"Jász-Nagykun-Szolnok megye";18567;18320
1994;"Férfi";15;"Bács-Kiskun megye";22954;22669
1994;"Férfi";15;"Békés megye";16733;16481,5
1994;"Férfi";15;"Csongrád megye";19491;18826
1994;"Férfi";20;"Budapest";72758;70646,5
1994;"Férfi";20;"Pest megye";36232;37681,5
1994;"Férfi";20;"Fejér megye";15686;16253
1994;"Férfi";20;"Komárom-Esztergom megye";11393;11773
1994;"Férfi";20;"Veszprém megye";13350;14122
1994;"Férfi";20;"Gyõr-Moson-Sopron megye";16524;16552
1994;"Férfi";20;"Vas megye";9944;10369,5
1994;"Férfi";20;"Zala megye";10473;10970,5
1994;"Férfi";20;"Baranya megye";15597;15672
1994;"Férfi";20;"Somogy megye";11586;12107
1994;"Férfi";20;"Tolna megye";8467;8948,5
1994;"Férfi";20;"Borsod-Abaúj-Zemplén megye";26762;27664,5
1994;"Férfi";20;"Heves megye";11205;11644,5
1994;"Férfi";20;"Nógrád megye";7597;8040,5
1994;"Férfi";20;"Hajdú-Bihar megye";21217;21652
1994;"Férfi";20;"Szabolcs-Szatmár-Bereg megye";20606;22247
1994;"Férfi";20;"Jász-Nagykun-Szolnok megye";14539;15294
1994;"Férfi";20;"Bács-Kiskun megye";18942;19805,5
1994;"Férfi";20;"Békés megye";13454;14331
1994;"Férfi";20;"Csongrád megye";16093;15980,5
1994;"Férfi";25;"Budapest";67679;65961,5
1994;"Férfi";25;"Pest megye";32311;33287
1994;"Férfi";25;"Fejér megye";13879;14293,5
1994;"Férfi";25;"Komárom-Esztergom megye";10316;10533
1994;"Férfi";25;"Veszprém megye";12639;12927,5
1994;"Férfi";25;"Gyõr-Moson-Sopron megye";13679;13985,5
1994;"Férfi";25;"Vas megye";8708;8936,5
1994;"Férfi";25;"Zala megye";9286;9558
1994;"Férfi";25;"Baranya megye";13680;13769,5
1994;"Férfi";25;"Somogy megye";10208;10557,5
1994;"Férfi";25;"Tolna megye";7730;8049,5
1994;"Férfi";25;"Borsod-Abaúj-Zemplén megye";23751;24436,5
1994;"Férfi";25;"Heves megye";9646;10004,5
1994;"Férfi";25;"Nógrád megye";6724;7022,5
1994;"Férfi";25;"Hajdú-Bihar megye";18519;18963
1994;"Férfi";25;"Szabolcs-Szatmár-Bereg megye";17963;18909
1994;"Férfi";25;"Jász-Nagykun-Szolnok megye";12491;13078,5
1994;"Férfi";25;"Bács-Kiskun megye";16739;17272,5
1994;"Férfi";25;"Békés megye";11881;12363
1994;"Férfi";25;"Csongrád megye";14137;14171
1994;"Férfi";30;"Budapest";54991;52687
1994;"Férfi";30;"Pest megye";29711;29806,5
1994;"Férfi";30;"Fejér megye";14111;13915,5
1994;"Férfi";30;"Komárom-Esztergom megye";10421;10375,5
1994;"Férfi";30;"Veszprém megye";12635;12554
1994;"Férfi";30;"Gyõr-Moson-Sopron megye";13060;13007
1994;"Férfi";30;"Vas megye";8632;8595,5
1994;"Férfi";30;"Zala megye";9662;9542,5
1994;"Férfi";30;"Baranya megye";13627;13308,5
1994;"Férfi";30;"Somogy megye";10728;10611
1994;"Férfi";30;"Tolna megye";7802;7663
1994;"Férfi";30;"Borsod-Abaúj-Zemplén megye";23806;23932
1994;"Férfi";30;"Heves megye";9815;9744
1994;"Férfi";30;"Nógrád megye";6989;6961
1994;"Férfi";30;"Hajdú-Bihar megye";17685;17810,5
1994;"Férfi";30;"Szabolcs-Szatmár-Bereg megye";18772;18991,5
1994;"Férfi";30;"Jász-Nagykun-Szolnok megye";12446;12512
1994;"Férfi";30;"Bács-Kiskun megye";16802;16670,5
1994;"Férfi";30;"Békés megye";11848;11832,5
1994;"Férfi";30;"Csongrád megye";12597;12425
1994;"Férfi";35;"Budapest";71568;65144
1994;"Férfi";35;"Pest megye";38245;36951,5
1994;"Férfi";35;"Fejér megye";18267;17710
1994;"Férfi";35;"Komárom-Esztergom megye";13246;12743
1994;"Férfi";35;"Veszprém megye";16164;15682
1994;"Férfi";35;"Gyõr-Moson-Sopron megye";17474;16966
1994;"Férfi";35;"Vas megye";11193;10849,5
1994;"Férfi";35;"Zala megye";12764;12523
1994;"Férfi";35;"Baranya megye";17756;17216,5
1994;"Férfi";35;"Somogy megye";14166;13760
1994;"Férfi";35;"Tolna megye";10361;9974,5
1994;"Férfi";35;"Borsod-Abaúj-Zemplén megye";29741;29304,5
1994;"Férfi";35;"Heves megye";13073;12710
1994;"Férfi";35;"Nógrád megye";8708;8612,5
1994;"Férfi";35;"Hajdú-Bihar megye";22253;21897,5
1994;"Férfi";35;"Szabolcs-Szatmár-Bereg megye";23627;23515,5
